"Ano","CodIbge","Latitude","Longitude","AreaKm2","Desmatada","Incremento","Floresta","Nuvem","NaoObservado","NaoFloresta","Hidrografia","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
2017,1302207,-3.37471,-66.45025,19849,154.8,0.6,18753.6,65.3,0,142.1,733.2,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1302306,-4.50575,-68.24058,71756,257.2,12.4,70097.3,142.4,0,97.6,1161.5,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1302405,-8.38295,-65.70994,69672,4459.3,283.6,62973.5,0,0,1793.3,445.9,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1302504,-3.27671,-60.71178,7381,812.5,2.5,4328.2,11.7,0,805.6,1423,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1302553,-3.73889,-60.65552,4001,500.5,1,3107.1,0,0,106.3,287.1,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1302603,-2.5729,-60.37242,11473,1261.6,2.1,8590.2,70.4,0,3,1547.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1302702,-6.78709,-61.11001,48689,2011,100,41688.3,16.4,0,4146.5,826.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1302801,-2.61234,-64.70305,17221,122.2,1.1,12755.8,1891.7,0,604.6,1846.7,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1302900,-5.24148,-58.19462,40090,1426,20.8,36329.5,167.3,0,872.3,1294.9,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303007,-1.08094,-58.4439,14132,494.6,2.1,11251.8,933.3,0,344.4,1107.9,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303106,-4.02487,-58.58633,5625,438.1,3.8,4460.1,14.8,0,281,431,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303205,-1.51628,-61.51599,38114,123.4,1.6,36193.7,226.3,0,211.9,1358.7,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303304,-6.83379,-60.23604,41452,1336.2,127.4,37506,247,0,1620.2,742.6,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303403,-2.78735,-56.68566,5958,983.7,2.1,1401.7,158.2,0,1133.2,2281.2,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303502,-7.76452,-68.19675,42877,276.1,14.2,42159.9,155.5,0,23.7,261.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303536,-0.65847,-60.17004,25568,771.3,12,18307.5,3066.3,0,1.1,3421.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303569,-2.50853,-59.60122,5838,583.5,2.7,4899.7,344.5,0,0,10.3,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303601,-0.25129,-64.98731,64130,219.7,0.9,55070.6,7260.6,0,950.8,628.3,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303700,-3.08079,-69.06723,12737,142.2,1.5,11144,909.1,0,90.4,451.3,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303809,0.35952,-68.17017,112476,1209.2,1.2,90140.6,19154.2,0,489.7,1482.3,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303908,-4.73714,-69.52392,20467,184.2,2.5,18067.4,1541.3,0,86.3,587.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1303957,-1.89625,-58.81001,10776,221.3,3.8,9688.7,174.5,0,65.7,625.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1304005,-2.85099,-58.49614,3758,438.7,1.1,2578.3,13.6,0,128.7,598.7,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1304062,-4.02878,-69.69786,3343,165.2,0.6,2880.4,244.1,0,1.3,52,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1304104,-5.93398,-65.97188,90962,333,5.6,86654.4,312.1,0,2161.1,1501.4,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1304203,-4.41301,-65.57764,24186,675.1,6,22505.5,111.8,0,168.9,724.7,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1304237,-2.57583,-67.47268,6619,93.7,8.3,6108.8,33.4,0,67.4,315.7,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1304260,-3.20648,-65.43058,10448,264.4,2.7,9650.9,0.5,0,100.4,431.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1304302,-1.24938,-58.78714,28012,345.4,0.7,22345.5,4251.7,0,423,646.4,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1304401,-2.8349,-57.83095,2915,97.2,0.1,127.8,0,0,1689.6,1000.4,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2018,1300029,-3.67425,-65.34586,6027,344.3,5.8,5339.4,177.7,0,38,127.6,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300060,-3.42104,-68.34925,4903,117.1,0.4,3167,1182.8,0,222.5,213.6,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300086,-3.47332,-61.6709,2473,201.9,0.3,1961.9,55.6,0,34.6,219,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300102,-4.15477,-62.08065,5852,83.5,0.1,4564.7,128.5,0,640.6,434.7,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300144,-7.59202,-59.44152,54490,2621.9,161.7,51038.9,0,0,625,204.2,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300201,-5.67098,-71.72825,80005,245.5,0.7,75559.6,3787.5,0,16.5,395.9,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300300,-3.83163,-59.45109,7636,1344.6,14.1,4798.9,12.3,0,464.3,1015.9,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300409,-0.14071,-63.18572,124163,210.3,1.2,90224.1,12168.6,0,17060.1,4499.9,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300508,-3.13292,-57.23915,5760,808.1,1.6,3007.8,579.4,0,408.6,956.1,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300607,-5.49767,-70.32124,9146,192.7,0.1,8392,356.5,0,0,204.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300631,-4.54242,-61.73805,17411,226.3,2.1,15709.6,16.2,0,886.1,572.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300680,-3.15669,-57.90464,2588,210.2,0.6,1053,66.3,0,852.8,405.7,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300706,-8.81858,-68.00168,22595,2622.3,114.3,19345.4,444.9,0,58.4,124,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300805,-5.33176,-59.23777,44452,555.9,4.2,41433.3,37.6,0,586.5,1838.7,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300839,-3.0546,-61.93934,9550,249.4,0.9,8564.9,126.2,0,181.9,427.6,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1300904,-7.45596,-63.90278,30278,1153.2,45.2,27152.9,686.8,0,988.3,296.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301001,-5.17242,-67.49476,26469,298.6,1.9,25319.7,438.1,0,12.7,399.9,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301100,-3.749,-60.14701,6127,1129.7,0.9,4582.5,17.2,0,80.7,316.9,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301159,-3.30477,-59.55597,2641,567,4.2,700.5,37.7,0,707.8,628,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301209,-4.03545,-63.53466,58828,787.5,2,52851.6,1604,0,823.1,2761.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301308,-3.12907,-63.20401,18944,272.2,2,16308.4,193.4,0,729.2,1440.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301407,-7.04074,-70.12601,15608,390.5,4.2,14839.5,24.2,0,172.1,181.7,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301506,-7.61678,-70.19515,7793,317.8,12.5,7411.7,0.6,0,0.1,62.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301605,-2.54594,-66.9133,12392,105.8,0.1,11288,31.6,0,154.1,812.5,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301654,-7.25158,-72.74345,7984,512.9,12.4,7257,0,0,206.9,7.2,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301704,-7.51084,-62.5992,33428,829,48.6,28696,2.5,0,3116.3,784.2,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301803,-7.14334,-71.42004,12595,249.6,7.6,12206.9,1.7,0,66.6,70.2,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301852,-3.08591,-60.66479,2229,496.3,1.2,1238.9,57.1,0,132.9,303.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301902,-3.13511,-58.81276,8927,1790,5,4095.8,546.3,0,829.3,1665.6,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1301951,-6.72683,-67.90389,26042,135.9,0.9,25284.8,329.5,0,3.3,288.5,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1302009,-2.54458,-58.65656,4245,141.6,0.2,1824.9,1950.5,0,155.6,172.4,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1302108,-1.38598,-68.79404,57555,61.1,1.1,49100.3,6870.8,0,2.6,1520.2,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1302207,-3.37471,-66.45025,19849,156.3,1.5,18339.3,478.1,0,142.1,733.2,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1302306,-4.50575,-68.24058,71756,258.3,1,66641.4,3597.2,0,97.6,1161.5,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1302405,-8.38295,-65.70994,69672,4785.1,325.8,62347.3,300.4,0,1793.3,445.9,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1302504,-3.27671,-60.71178,7381,814.5,2,4282.8,55.1,0,805.6,1423,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1302553,-3.73889,-60.65552,4001,500.9,0.5,3105.6,1.1,0,106.3,287.1,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1302603,-2.5729,-60.37242,11473,1263,1.4,7821.4,837.8,0,3,1547.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1302702,-6.78709,-61.11001,48689,2092.6,81.6,41609.3,13.8,0,4146.5,826.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1302801,-2.61234,-64.70305,17221,123.4,1.2,13730.7,915.6,0,604.6,1846.7,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1302900,-5.24148,-58.19462,40090,1432.7,6.7,36344,146.1,0,872.3,1294.9,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303007,-1.08094,-58.4439,14132,499.6,5,11859.3,320.8,0,344.4,1107.9,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303106,-4.02487,-58.58633,5625,440.2,2.1,4456.7,16.1,0,281,431,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303205,-1.51628,-61.51599,38114,124.1,0.7,34653.3,1766,0,211.9,1358.7,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303304,-6.83379,-60.23604,41452,1477.8,141.5,37594.6,16.8,0,1620.2,742.6,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303403,-2.78735,-56.68566,5958,986.5,2.8,1317.8,239.3,0,1133.2,2281.2,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303502,-7.76452,-68.19675,42877,284.7,8.6,40546.9,1759.9,0,23.7,261.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303536,-0.65847,-60.17004,25568,777.5,6.2,17893,3474.6,0,1.1,3421.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303569,-2.50853,-59.60122,5838,585.4,1.9,3494.1,1748.2,0,0,10.3,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303601,-0.25129,-64.98731,64130,220.5,0.8,57103.3,5227.1,0,950.8,628.3,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303700,-3.08079,-69.06723,12737,142.6,0.5,9651,2401.7,0,90.4,451.3,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303809,0.35952,-68.17017,112476,1211.1,1.9,78756.1,30536.8,0,489.7,1482.3,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303908,-4.73714,-69.52392,20467,184.4,0.2,14717.9,4890.6,0,86.3,587.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1303957,-1.89625,-58.81001,10776,222,0.7,8756.9,1105.6,0,65.7,625.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1304005,-2.85099,-58.49614,3758,439.3,0.7,2005.5,585.8,0,128.7,598.7,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1304062,-4.02878,-69.69786,3343,165.3,0.2,1711,1413.4,0,1.3,52,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1304104,-5.93398,-65.97188,90962,353.4,20.3,85437.2,1508.9,0,2161.1,1501.4,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1304203,-4.41301,-65.57764,24186,683.7,8.6,22361.7,247,0,168.9,724.7,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1304237,-2.57583,-67.47268,6619,93.8,0.1,5777.6,364.5,0,67.4,315.7,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1304260,-3.20648,-65.43058,10448,270,5.6,9548.6,97.2,0,100.4,431.8,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1304302,-1.24938,-58.78714,28012,346,0.5,21802.8,4793.8,0,423,646.4,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2018,1304401,-2.8349,-57.83095,2915,97.2,0,127.7,0.1,0,1689.6,1000.4,15.31,13.46897481,5.204648813,4.456689055,NA,NA,28.03931053,24.63,NA,NA,22.26873914,19.56107461,17.15495459,15.06907707,15.31,13.46897481
2019,1300029,-3.67425,-65.34586,6027,347.2,2.9,5463.3,50.9,0,38,127.6,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300060,-3.42104,-68.34925,4903,117.1,0,3338.9,1010.9,0,222.5,213.6,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300086,-3.47332,-61.6709,2473,202.3,0.4,1999.3,17.8,0,34.6,219,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300102,-4.15477,-62.08065,5852,83.5,0,4692.9,0.3,0,640.6,434.7,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300144,-7.59202,-59.44152,54490,2910.6,288.7,50750.2,0,0,625,204.2,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300201,-5.67098,-71.72825,80005,248.2,2.7,79226.4,118,0,16.5,395.9,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300300,-3.83163,-59.45109,7636,1379.5,35,4776.3,0,0,464.3,1015.9,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300409,-0.14071,-63.18572,124163,221.8,11.6,95041.7,7339.5,0,17060.1,4499.9,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300508,-3.13292,-57.23915,5760,811.8,3.8,3561.2,22.3,0,408.6,956.1,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300607,-5.49767,-70.32124,9146,193.6,0.9,8743.7,3.9,0,0,204.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300631,-4.54242,-61.73805,17411,229.1,2.8,15665,58,0,886.1,572.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300680,-3.15669,-57.90464,2588,211.4,1.1,1117.6,0.5,0,852.8,405.7,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300706,-8.81858,-68.00168,22595,2770.4,148.1,19642.2,0,0,58.4,124,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300805,-5.33176,-59.23777,44452,567.2,11.3,41267.6,192,0,586.5,1838.7,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300839,-3.0546,-61.93934,9550,250.7,1.3,8655.8,34,0,181.9,427.6,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1300904,-7.45596,-63.90278,30278,1213.8,60.6,27778.9,0.2,0,988.3,296.8,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301001,-5.17242,-67.49476,26469,299.2,0.6,25601.9,155.3,0,12.7,399.9,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
2019,1301100,-3.749,-60.14701,6127,1132.2,2.6,4419,178.2,0,80.7,316.9,17,15.38328952,18.31716826,16.57519427,NA,NA,27.7,24.93,NA,NA,32.48663444,29.25323628,18.75,16.86390533,17,15.38328952
