"UF","Ano","Mes","Dia","Area_Km","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
13,2012,6,21,1.4169259492,NA,NA,NA,NA,NA,NA,9.332082857,7.45,NA,NA,NA,NA,5.16407995,4.122594732,NA,NA
13,2012,6,22,1.0107359783,NA,NA,NA,NA,NA,NA,10.09618629,8.06,NA,NA,NA,NA,5.07047125,4.047864918,NA,NA
14,2012,6,22,26.9762740667,NA,NA,NA,NA,NA,NA,10.09618629,8.06,NA,NA,NA,NA,5.07047125,4.047864918,NA,NA
15,2012,6,24,0.9154247647,NA,NA,NA,NA,NA,NA,10.09618629,8.06,NA,NA,NA,NA,5.07047125,4.047864918,NA,NA
16,2012,6,24,9.0019102004,NA,NA,NA,NA,NA,NA,10.09618629,8.06,NA,NA,NA,NA,5.07047125,4.047864918,NA,NA
15,2012,6,29,30.9045895722,NA,NA,NA,NA,NA,NA,10.259028,8.19,NA,NA,NA,NA,4.75844225,3.798765539,NA,NA
11,2012,7,2,36.2068550269,NA,NA,NA,NA,NA,NA,9.867629,8.03,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
11,2012,7,3,0.2338315926,NA,NA,NA,NA,NA,NA,10.12568655,8.24,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
51,2012,7,3,2.2386637801,NA,NA,NA,NA,NA,NA,10.12568655,8.24,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
11,2012,7,4,172.7451695134,NA,NA,NA,NA,NA,NA,10.10110964,8.22,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
13,2012,7,4,62.3594156098,NA,NA,NA,NA,NA,NA,10.10110964,8.22,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
12,2012,7,5,13.6757131866,NA,NA,NA,NA,NA,NA,10.17484036,8.28,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
13,2012,7,7,14.2399554905,NA,NA,NA,NA,NA,NA,9.793898273,7.97,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
15,2012,7,9,4.7940512041,NA,NA,NA,NA,NA,NA,9.732456,7.92,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
51,2012,7,9,57.9841373872,NA,NA,NA,NA,NA,NA,9.732456,7.92,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
15,2012,7,11,11.1383134026,NA,NA,NA,NA,NA,NA,9.621859909,7.83,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
17,2012,7,11,5.387792446,NA,NA,NA,NA,NA,NA,9.621859909,7.83,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
15,2012,7,12,1.0991391795,NA,NA,NA,NA,NA,NA,9.351513909,7.61,NA,NA,NA,NA,4.868895227,3.962170515,NA,NA
